#!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
#!
#! Versification data used by osis2mod.  Used if we decide not to reversify a
#! given text, and want to choose an osis2mod scheme which fits it.
#!
#!
#!
#! A note on DC books and related matters
#! ======================================
#!
#! It has proved remarkably fiddly to sort out the information for DC books.
#! In theory, the Crosswire implementation presumably follows OSIS, since I
#! was told that anything I do has to be OSIS-compliant.  Except it doesn't,
#! because Crosswire support a much more extensive set of DC books than are
#! listed in the OSIS spec.  Anyway, given that the Crosswire list is far and
#! away the most comprehensive, and given that I assume osis2mod etc follow
#! that, I have chosen to go with that.
#!
#! The information in this present file is more limited in scope than that
#! list, however -- it reflects the Crosswire header files, which indicate
#! which books appear in particular versification schemes, how many verses
#! they contain, etc.
#!
#! The information below is ordered by versification scheme, so that all of
#! the details for a single scheme come in a single block.  I appear to have
#! gone to some lengths where DC books are involved to follow the book ordering
#! in the header files.  I think, however, it is just possible that I failed to
#! pick up the fact that one of the schemes orders the Protestant OT canon in
#! a different manner.
#!
#!
#!
#! NRSVA
#! =====
#!
#! Note that the Crosswire schemes for NRSV(A) below are themselves not actually
#! NRSV(A)-compliant.  At the very least, they contain 2Cor 13:14 where NRSV(A)
#! does not.  I'm not sure if they diverge elsewhere as well.
#!
#!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!

Catholic	Deut	46, 37, 29, 49, 33, 25, 26, 20, 29, 22, 32, 31, 19, 29, 23, 22, 20, 22, 21, 20, 23, 29, 26, 22, 19, 19, 26, 69, 28, 20, 30, 52, 29, 12
Catholic	Josh	18, 24, 17, 24, 15, 27, 26, 35, 27, 43, 23, 24, 33, 15, 63, 10, 18, 28, 51, 9, 45, 34, 16, 33
Catholic	Judg	36, 23, 31, 24, 32, 40, 25, 35, 57, 18, 40, 15, 25, 20, 20, 31, 13, 31, 30, 48, 25
Catholic	Ruth	22, 23, 18, 22
Catholic	1Sam	28, 36, 21, 22, 12, 21, 17, 22, 27, 27, 15, 25, 23, 52, 35, 23, 58, 30, 24, 42, 16, 23, 28, 23, 44, 25, 12, 25, 11, 31, 13
Catholic	2Sam	27, 32, 39, 12, 25, 23, 29, 18, 13, 19, 27, 31, 39, 33, 37, 23, 29, 32, 44, 26, 22, 51, 39, 25
Catholic	1Kgs	53, 46, 28, 20, 32, 38, 51, 66, 28, 29, 43, 33, 34, 31, 34, 34, 24, 46, 21, 43, 29, 54
Catholic	2Kgs	18, 25, 27, 44, 27, 33, 20, 29, 37, 36, 20, 22, 25, 29, 38, 20, 41, 37, 37, 21, 26, 20, 37, 20, 30
Catholic	1Chr	54, 55, 24, 43, 41, 66, 40, 40, 44, 14, 47, 41, 14, 17, 29, 43, 27, 17, 19, 8, 30, 19, 32, 31, 31, 32, 34, 21, 30
Catholic	2Chr	18, 17, 17, 22, 14, 42, 22, 18, 31, 19, 23, 16, 23, 14, 19, 14, 19, 34, 11, 37, 20, 12, 21, 27, 28, 23, 9, 27, 36, 27, 21, 33, 25, 33, 27, 23
Catholic	Ezra	11, 70, 13, 24, 17, 22, 28, 36, 15, 44
Catholic	Neh	11, 20, 38, 17, 19, 19, 73, 18, 37, 40, 36, 47, 31
Catholic	Tob	22, 14, 17, 21, 23, 19, 17, 21, 6, 14, 19, 22, 18, 15
Catholic	Jdt	16, 28, 10, 15, 24, 21, 32, 36, 14, 23, 23, 20, 20, 19, 14, 25
Catholic	Esth	22, 23, 15, 17, 14, 14, 10, 17, 32, 3
Catholic	1Macc	64, 70, 60, 61, 68, 63, 50, 32, 73, 89, 74, 54, 53, 49, 41, 24
Catholic	2Macc	36, 32, 40, 50, 27, 31, 42, 36, 29, 38, 38, 46, 26, 46, 39
Catholic	Job	22, 13, 26, 21, 27, 30, 21, 22, 35, 22, 20, 25, 28, 22, 35, 22, 16, 21, 29, 29, 34, 30, 17, 25, 14, 14, 24, 28, 25, 31, 40, 22, 33, 37, 16, 33, 24, 41, 30, 32, 26, 17
Catholic	Ps	6, 12, 9, 9, 13, 11, 18, 10, 21, 18, 7, 9, 6, 7, 5, 11, 15, 51, 15, 10, 14, 32, 6, 10, 22, 12, 14, 9, 11, 13, 25, 11, 22, 23, 28, 13, 40, 23, 14, 18, 14, 12, 5, 27, 18, 12, 10, 15, 21, 24, 21, 11, 7, 9, 24, 14, 12, 12, 18, 14, 9, 13, 12, 11, 14, 20, 8, 36, 37, 6, 24, 20, 28, 23, 11, 13, 21, 72, 13, 20, 17, 8, 19, 13, 14, 17, 7, 19, 53, 17, 16, 16, 5, 23, 11, 13, 12, 9, 9, 5, 9, 29, 22, 35, 45, 48, 43, 14, 31, 7, 10, 10, 9, 8, 18, 19, 2, 29, 176, 7, 8, 9, 4, 8, 5, 6, 5, 6, 8, 8, 3, 18, 3, 3, 21, 26, 9, 8, 24, 14, 10, 8, 12, 15, 21, 10, 20, 14, 9, 6
Catholic	Prov	33, 22, 35, 27, 23, 35, 27, 36, 18, 32, 31, 28, 25, 35, 33, 33, 28, 24, 29, 30, 31, 29, 35, 34, 28, 28, 27, 28, 27, 33, 31
Catholic	Eccl	18, 26, 22, 17, 19, 12, 29, 17, 18, 20, 10, 14
Catholic	Song	17, 17, 11, 17, 16, 12, 14, 14
Catholic	Wis	16, 24, 19, 20, 23, 25, 30, 21, 19, 21, 26, 27, 19, 31, 19, 29, 21, 25, 22
